pipe_dn,pipe_schedule,flange_class,outside_diameter,length1,length2,wall_thickness,lumped_mass,raised_face_depth,w_neck_c,flange_outer_radius,flange_thickness_d,raised_face_radius,x_deformation_position,y_deformation_position,z_deformation_position,frequency,support_right,support_left,support,allowable_deformation,,,
80,40,150,88.9,3926,3788,5.49,0,1.5,69.9,95.25,22.4,63.5,100.72,8.9748,-39.321,7.8855,Fixed,Fixed,Fixed_Fixed,8.328,655.7480315,291.7660952,
80,40,150,88.9,2975,2599,5.49,0,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,14.4005,Fixed,Fixed,Fixed_Fixed,5.139,404.6456693,328.791862,
80,40,150,88.9,4997,932,5.49,0,1.5,69.9,95.25,22.4,63.5,2023.5,0,44.45,14.8685,Fixed,Fixed,Fixed_Fixed,14.095,1109.84252,931.101675,
80,40,150,88.9,410,2469,5.49,0,1.5,69.9,95.25,22.4,63.5,-1022.9,0,-44.45,61.9243,Fixed,Fixed,Fixed_Fixed,4.054,319.2125984,1115.346274,
80,40,300,88.9,1740,4040,5.49,0,1.5,79.2,107.95,26.9,63.5,-1028.6,0,44.45,13.9294,Fixed,Fixed,Fixed_Fixed,6.944,546.7716535,429.7412003,
80,40,300,88.9,4716,1810,5.49,0,1.5,79.2,107.95,26.9,63.5,1347.8,0,-44.45,11.2638,Fixed,Fixed,Fixed_Fixed,15.733,1238.818898,787.3382375,
80,40,300,88.9,962,1556,5.49,0,1.5,79.2,107.95,26.9,63.5,-231.82,0,-44.45,56.3793,Fixed,Fixed,Fixed_Fixed,0.945,74.40944882,236.7098654,
80,40,300,88.9,3580,2344,5.49,0,1.5,79.2,107.95,26.9,63.5,521.6,0,44.45,12.3569,Fixed,Fixed,Fixed_Fixed,6.295,495.6692913,345.5971378,
80,40,300,88.9,2597,4917,5.49,0,1.5,79.2,107.95,26.9,63.5,-1005.1,0,-44.45,8.2058,Fixed,Fixed,Fixed_Fixed,11.383,896.2992126,414.9946845,
80,40,600,88.9,996,879,5.49,0,6.4,82.6,104.8,31.8,63.5,38.2,0,-104.8,83.9143,Fixed,Fixed,Fixed_Fixed,0.538,42.36220472,200.5779195,
80,40,600,88.9,3242,994,5.49,0,6.4,82.6,104.8,31.8,63.5,1048,0,-44.45,26.344,Fixed,Fixed,Fixed_Fixed,12.14,955.9055118,1420.905761,
80,40,600,88.9,4197,770,5.49,0,6.4,82.6,104.8,31.8,63.5,1671.7,9.5856,-41.997,20.8855,Fixed,Fixed,Fixed_Fixed,9.228,726.6141732,856.2830221,
80,40,600,88.9,2898,1765,5.49,0,6.4,82.6,104.8,31.8,63.5,456.05,0,44.45,18.938,Fixed,Fixed,Fixed_Fixed,3.746,294.9606299,315.1858818,
80,40,600,88.9,1275,4628,5.49,0,6.4,82.6,104.8,31.8,63.5,-1617.8,0,-44.45,14.2729,Fixed,Fixed,Fixed_Fixed,26.005,2047.637795,1649.050485,
80,40,150,88.9,1622,2802,5.49,29,1.5,69.9,95.25,22.4,63.5,-432.45,0,-44.45,16.8527,Fixed,Fixed,Fixed_Fixed,2.874,226.2992126,215.1895236,
80,40,150,88.9,3947,1835,5.49,29,1.5,69.9,95.25,22.4,63.5,867.31,0,-44.45,11.5059,Fixed,Fixed,Fixed_Fixed,5.506,433.5433071,281.4632336,
80,40,150,88.9,4491,573,5.49,29,1.5,69.9,95.25,22.4,63.5,1929.9,0,44.45,20.2116,Fixed,Fixed,Fixed_Fixed,6.122,482.0472441,549.741965,
80,40,150,88.9,4040,3709,5.49,29,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,6.0395,Fixed,Fixed,Fixed_Fixed,8.952,704.8818898,240.2071496,
80,40,150,88.9,4700,1051,5.49,29,1.5,69.9,95.25,22.4,63.5,1713.3,0,-44.45,14.5769,Fixed,Fixed,Fixed_Fixed,83.215,6552.362205,5389.291349,
80,40,300,88.9,1690,3452,5.49,57,1.5,79.2,107.95,26.9,63.5,-605.82,0,-44.45,11.3193,Fixed,Fixed,Fixed_Fixed,3.861,304.015748,194.1709442,
80,40,300,88.9,1596,1681,5.49,57,1.5,79.2,107.95,26.9,63.5,28.4,0,-107.95,19.8821,Fixed,Fixed,Fixed_Fixed,1.478,116.3779528,130.5574198,
80,40,300,88.9,2001,594,5.49,57,1.5,79.2,107.95,26.9,63.5,501.28,0,-44.45,43.1503,Fixed,Fixed,Fixed_Fixed,1.367,107.6377953,262.0699372,
80,40,300,88.9,802,1332,5.49,57,1.5,79.2,107.95,26.9,63.5,-178.24,0,44.45,42.2653,Fixed,Fixed,Fixed_Fixed,0.806,63.46456693,151.3505029,
80,40,300,88.9,967,4640,5.49,57,1.5,79.2,107.95,26.9,63.5,-1650.6,9.5856,-41.997,14.4295,Fixed,Fixed,Fixed_Fixed,18.888,1487.244094,1210.882847,
80,40,600,88.9,2696,790,5.49,76,6.4,82.6,104.8,31.8,63.5,711.72,9.5856,-41.997,25.1978,Fixed,Fixed,Fixed_Fixed,2.579,203.0708661,288.7213084,
80,40,600,88.9,846,2586,5.49,76,6.4,82.6,104.8,31.8,63.5,-631.11,0,-44.45,24.1871,Fixed,Fixed,Fixed_Fixed,1.609,126.6929134,172.9038703,
80,40,600,88.9,4138,1328,5.49,76,6.4,82.6,104.8,31.8,63.5,1056.5,0,-44.45,11.5107,Fixed,Fixed,Fixed_Fixed,6.134,482.992126,313.6970086,
80,40,600,88.9,3731,3156,5.49,76,6.4,82.6,104.8,31.8,63.5,231.89,0,-44.45,5.6581,Fixed,Fixed,Fixed_Fixed,5.414,426.2992126,136.098626,
80,40,600,88.9,622,2793,5.49,76,6.4,82.6,104.8,31.8,63.5,-867.22,0,-44.45,30.9725,Fixed,Fixed,Fixed_Fixed,2.085,164.1732283,286.9109949,
80,40,150,88.9,3200,4085,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-325.99,18.691,38.811,7.1735,Fixed,Fixed,Fixed_Fixed,8.065,635.0393701,257.0397824,
80,40,150,88.9,1997,666,5.49,21.75,1.5,69.9,95.25,22.4,63.5,512.12,0,-44.45,51.6984,Fixed,Fixed,Fixed_Fixed,1.726,135.9055118,396.4448352,
80,40,150,88.9,3735,4514,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-309,0,44.45,5.7362,Fixed,Fixed,Fixed_Fixed,10.373,816.7716535,264.358655,
80,40,150,88.9,3205,4912,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-679.97,18.095,37.575,6.0802,Fixed,Fixed,Fixed_Fixed,10.583,833.3070866,285.885107,
80,40,150,88.9,4984,1625,5.49,21.75,1.5,69.9,95.25,22.4,63.5,1516,0,-44.45,10.4528,Fixed,Fixed,Fixed_Fixed,17.185,1353.149606,798.08114,
80,40,300,88.9,4634,4138,5.49,42.75,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,4.3699,Fixed,Fixed,Fixed_Fixed,11.272,887.5590551,218.8453632,
80,40,300,88.9,427,2883,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-1175,0,-44.45,43.7083,Fixed,Fixed,Fixed_Fixed,5.26,414.1732283,1021.443925,
80,40,300,88.9,2884,4304,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-506.62,8.9748,39.321,6.3578,Fixed,Fixed,Fixed_Fixed,7.593,597.8740157,214.479176,
80,40,300,88.9,1480,2520,5.49,42.75,1.5,79.2,107.95,26.9,63.5,-335.95,0,-44.45,17.2781,Fixed,Fixed,Fixed_Fixed,2.231,175.6692913,171.2617684,
80,40,300,88.9,3168,1080,5.49,42.75,1.5,79.2,107.95,26.9,63.5,822,9.8911,-43.336,19.6597,Fixed,Fixed,Fixed_Fixed,4.048,318.7401575,353.5755786,
80,40,600,88.9,650,3212,5.49,57,6.4,82.6,104.8,31.8,63.5,-1129.4,9.8911,-43.336,28.3233,Fixed,Fixed,Fixed_Fixed,4.607,362.7559055,579.7315488,
80,40,600,88.9,1920,1766,5.49,57,6.4,82.6,104.8,31.8,63.5,82.6,0,-44.45,16.4515,Fixed,Fixed,Fixed_Fixed,1.824,143.6220472,133.3199697,
80,40,600,88.9,2988,3441,5.49,57,6.4,82.6,104.8,31.8,63.5,-154.27,36.338,17.5,8.3103,Fixed,Fixed,Fixed_Fixed,5.849,460.5511811,215.9549653,
80,40,600,88.9,3326,3937,5.49,57,6.4,82.6,104.8,31.8,63.5,-240.02,17.5,36.338,6.7585,Fixed,Fixed,Fixed_Fixed,7.55,594.488189,226.7055437,
80,40,600,88.9,962,3635,5.49,57,6.4,82.6,104.8,31.8,63.5,-1090.5,0,-44.45,18.3003,Fixed,Fixed,Fixed_Fixed,4.492,353.7007874,365.2269591,
80,40,150,88.9,1650,1235,5.49,36.25,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,29.8512,Fixed,Fixed,Fixed_Fixed,1.193,93.93700787,158.2220869,
80,40,150,88.9,3267,973,5.49,36.25,1.5,69.9,95.25,22.4,63.5,942.68,0,-44.45,22.3566,Fixed,Fixed,Fixed_Fixed,5.474,431.023622,543.7201401,
80,40,150,88.9,1108,4645,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-1598.6,9.8911,-43.336,14.0422,Fixed,Fixed,Fixed_Fixed,19.016,1497.322835,1186.367371,
80,40,150,88.9,1397,3322,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-739.47,0,-44.45,16.036,Fixed,Fixed,Fixed_Fixed,3.669,288.8976378,261.4018338,
80,40,150,88.9,1723,2867,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-407.72,0,-44.45,14.8422,Fixed,Fixed,Fixed_Fixed,3.024,238.1102362,199.4090832,
80,40,300,88.9,4427,4670,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-84.69,39.321,8.9748,3.603,Fixed,Fixed,Fixed_Fixed,11.701,921.3385827,187.3061823,
80,40,300,88.9,375,4825,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-2217.8,0,-44.45,19.4107,Fixed,Fixed,Fixed_Fixed,5.324,419.2125984,459.1389268,
80,40,300,88.9,3540,4695,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-372.83,0,44.45,4.3414,Fixed,Fixed,Fixed_Fixed,9.604,756.2204724,185.2451404,
80,40,300,88.9,2185,3581,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-459.29,0,-44.45,8.1489,Fixed,Fixed,Fixed_Fixed,4.656,366.6141732,168.5686585,
80,40,300,88.9,4361,2220,5.49,71.25,1.5,79.2,107.95,26.9,63.5,746.5,9.5856,41.997,6.9832,Fixed,Fixed,Fixed_Fixed,6.844,538.8976378,212.3387967,
80,40,600,88.9,2828,4500,5.49,95,6.4,82.6,104.8,31.8,63.5,-560.79,8.9748,39.321,5.0384,Fixed,Fixed,Fixed_Fixed,6.187,487.1653543,138.4961274,
80,40,600,88.9,415,2142,5.49,95,6.4,82.6,104.8,31.8,63.5,-644.36,0,-44.45,49.1999,Fixed,Fixed,Fixed_Fixed,0.745,58.66141732,162.8491002,
80,40,600,88.9,1772,1348,5.49,95,6.4,82.6,104.8,31.8,63.5,82.6,0,-44.45,18.1672,Fixed,Fixed,Fixed_Fixed,1.324,104.2519685,106.8663196,
80,40,600,88.9,542,468,5.49,95,6.4,82.6,104.8,31.8,63.5,38.2,0,-104.8,73.1781,Fixed,Fixed,Fixed_Fixed,0.212,16.69291339,68.92580717,
80,40,600,88.9,1170,2820,5.49,95,6.4,82.6,104.8,31.8,63.5,-553.76,9.8911,-43.336,15.5158,Fixed,Fixed,Fixed_Fixed,2.083,164.015748,143.5913615,
80,STD,150,88.9,4109,4672,5.49,0,1.5,69.9,95.25,22.4,63.5,-256.84,8.9748,39.321,6.1436,Fixed,Fixed,Fixed_Fixed,12.915,1016.929134,352.5187429,
80,STD,150,88.9,2268,4643,5.49,0,1.5,69.9,95.25,22.4,63.5,-1113.5,8.9748,39.321,10.1375,Fixed,Fixed,Fixed_Fixed,11.077,872.2047244,498.9050425,
80,STD,150,88.9,307,2775,5.49,0,1.5,69.9,95.25,22.4,63.5,-1209.2,0,-44.45,55.058,Fixed,Fixed,Fixed_Fixed,2.529,199.1338583,618.6344932,
80,STD,150,88.9,2581,620,5.49,0,1.5,69.9,95.25,22.4,63.5,960.52,0,-44.45,48.7156,Fixed,Fixed,Fixed_Fixed,13.602,1071.023622,2943.985705,
80,STD,150,88.9,4264,501,5.49,0,1.5,69.9,95.25,22.4,63.5,1876.5,0,-44.45,23.2178,Fixed,Fixed,Fixed_Fixed,4.633,364.8031496,477.9123313,
80,STD,300,88.9,4923,4034,5.49,0,1.5,79.2,107.95,26.9,63.5,387.08,9.2802,40.659,5.6497,Fixed,Fixed,Fixed_Fixed,13.46,1059.84252,337.8588642,
80,STD,300,88.9,603,3887,5.49,0,1.5,79.2,107.95,26.9,63.5,-1629.4,0,-44.45,25.7958,Fixed,Fixed,Fixed_Fixed,8.423,663.2283465,965.340823,
80,STD,300,88.9,4837,2906,5.49,0,1.5,79.2,107.95,26.9,63.5,820.17,8.9748,39.321,7.6221,Fixed,Fixed,Fixed_Fixed,11.7,921.2598425,396.2099471,
80,STD,300,88.9,3066,4694,5.49,0,1.5,79.2,107.95,26.9,63.5,-718.47,9.5856,41.997,7.5161,Fixed,Fixed,Fixed_Fixed,10.558,831.3385827,352.5649036,
80,STD,300,88.9,1922,2407,5.49,0,1.5,79.2,107.95,26.9,63.5,-189.6,8.6694,37.983,21.2415,Fixed,Fixed,Fixed_Fixed,2.895,227.9527559,273.2112765,
80,STD,600,88.9,2563,4997,5.49,0,6.4,82.6,104.8,31.8,63.5,-1081.6,8.9748,39.321,8.0563,Fixed,Fixed,Fixed_Fixed,11.254,886.1417323,402.8166482,
80,STD,600,88.9,4316,1410,5.49,0,6.4,82.6,104.8,31.8,63.5,1374.8,0,-44.45,14.7212,Fixed,Fixed,Fixed_Fixed,18.308,1441.574803,1197.426837,
80,STD,600,88.9,3441,3559,5.49,0,6.4,82.6,104.8,31.8,63.5,-88.09,37.983,8.6694,8.8093,Fixed,Fixed,Fixed_Fixed,6.25,492.1259843,244.6168042,
80,STD,600,88.9,3886,4986,5.49,0,6.4,82.6,104.8,31.8,63.5,-455.43,9.8911,43.336,5.6946,Fixed,Fixed,Fixed_Fixed,12.567,989.5275591,317.9506443,
80,STD,600,88.9,850,1453,5.49,0,6.4,82.6,104.8,31.8,63.5,-224.58,0,-44.45,64.5864,Fixed,Fixed,Fixed_Fixed,0.742,58.42519685,212.9167624,
80,STD,150,88.9,989,2037,5.49,29,1.5,69.9,95.25,22.4,63.5,-355.62,0,-44.45,33.4229,Fixed,Fixed,Fixed_Fixed,1.288,101.4173228,191.2603134,
80,STD,150,88.9,2250,1657,5.49,29,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,19.5867,Fixed,Fixed,Fixed_Fixed,2.208,173.8582677,192.1432849,
80,STD,150,88.9,2198,2847,5.49,29,1.5,69.9,95.25,22.4,63.5,-213.97,0,44.45,12.7284,Fixed,Fixed,Fixed_Fixed,3.646,287.0866142,206.1841847,
80,STD,150,88.9,3471,3464,5.49,29,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,7.2976,Fixed,Fixed,Fixed_Fixed,7.077,557.2440945,229.4532012,
80,STD,150,88.9,2060,1855,5.49,29,1.5,69.9,95.25,22.4,63.5,69.9,0,-44.45,19.0695,Fixed,Fixed,Fixed_Fixed,2.175,171.2598425,184.2737347,
80,STD,300,88.9,4852,2997,5.49,57,1.5,79.2,107.95,26.9,63.5,652.23,9.8911,43.336,5.2123,Fixed,Fixed,Fixed_Fixed,9.436,742.992126,218.5154791,
80,STD,300,88.9,1763,1628,5.49,57,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,18.8739,Fixed,Fixed,Fixed_Fixed,1.606,126.4566929,134.6703724,
80,STD,300,88.9,496,1651,5.49,57,1.5,79.2,107.95,26.9,63.5,-405.07,0,-44.45,56.4634,Fixed,Fixed,Fixed_Fixed,0.542,42.67716535,135.9662699,
80,STD,300,88.9,3689,1517,5.49,57,1.5,79.2,107.95,26.9,63.5,862.89,0,44.45,14.3784,Fixed,Fixed,Fixed_Fixed,5.743,452.2047244,366.8717304,
80,STD,300,88.9,4191,4488,5.49,57,1.5,79.2,107.95,26.9,63.5,-84.69,43.336,9.8911,4.1417,Fixed,Fixed,Fixed_Fixed,10.757,847.007874,197.9405065,
80,STD,600,88.9,2086,4502,5.49,76,6.4,82.6,104.8,31.8,63.5,-840.46,0,44.45,7.0667,Fixed,Fixed,Fixed_Fixed,6.288,495.1181102,197.4213232,
80,STD,600,88.9,3945,4889,5.49,76,6.4,82.6,104.8,31.8,63.5,-328.14,8.9748,39.321,3.776,Fixed,Fixed,Fixed_Fixed,8.973,706.5354331,150.533973,
80,STD,600,88.9,452,3840,5.49,76,6.4,82.6,104.8,31.8,63.5,-1626.4,0,-44.45,27.1745,Fixed,Fixed,Fixed_Fixed,6.945,546.8503937,838.4915351,
80,STD,600,88.9,4394,319,5.49,76,6.4,82.6,104.8,31.8,63.5,2025.7,9.8911,-43.336,23.645,Fixed,Fixed,Fixed_Fixed,3.195,251.5748031,335.6410348,
80,STD,600,88.9,4019,3484,5.49,76,6.4,82.6,104.8,31.8,63.5,82.6,0,-44.45,4.8461,Fixed,Fixed,Fixed_Fixed,7.669,603.8582677,165.1185932,
80,STD,150,88.9,4718,2045,5.49,21.75,1.5,69.9,95.25,22.4,63.5,1130.5,9.5856,41.997,9.2562,Fixed,Fixed,Fixed_Fixed,10.243,806.5354331,421.2353143,
80,STD,150,88.9,4782,2166,5.49,21.75,1.5,69.9,95.25,22.4,63.5,1091.6,17.5,36.338,8.7115,Fixed,Fixed,Fixed_Fixed,10.324,812.9133858,399.5818998,
80,STD,150,88.9,1041,3639,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-1160,9.8911,-43.336,20.5043,Fixed,Fixed,Fixed_Fixed,7.203,567.1653543,656.1803679,
80,STD,150,88.9,1165,4755,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-1684,0,-44.45,13.7869,Fixed,Fixed,Fixed_Fixed,29.33,2309.448819,1796.567583,
80,STD,150,88.9,604,2544,5.49,21.75,1.5,69.9,95.25,22.4,63.5,-880.37,0,-44.45,44.8017,Fixed,Fixed,Fixed_Fixed,3.366,265.0393701,669.9979529,
80,STD,300,88.9,4816,3976,5.49,42.75,1.5,79.2,107.95,26.9,63.5,271.45,0,44.45,4.38,Fixed,Fixed,Fixed_Fixed,11.436,900.4724409,222.5425846,
80,STD,300,88.9,1772,1645,5.49,42.75,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,20.4128,Fixed,Fixed,Fixed_Fixed,1.645,129.5275591,149.187815,
80,STD,300,88.9,4820,2139,5.49,42.75,1.5,79.2,107.95,26.9,63.5,1053.3,8.9748,39.321,7.5907,Fixed,Fixed,Fixed_Fixed,9.125,718.503937,307.7368976,
80,STD,300,88.9,3495,3242,5.49,42.75,1.5,79.2,107.95,26.9,63.5,79.2,0,44.45,6.8413,Fixed,Fixed,Fixed_Fixed,8.175,643.7007874,248.479902,
80,STD,300,88.9,1738,1263,5.49,42.75,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,25.7841,Fixed,Fixed,Fixed_Fixed,1.318,103.7795276,150.9844626,
80,STD,600,88.9,933,4825,5.49,57,6.4,82.6,104.8,31.8,63.5,-1815.1,9.8911,-43.336,14.0699,Fixed,Fixed,Fixed_Fixed,31.749,2499.92126,1984.659156,
80,STD,600,88.9,3242,389,5.49,57,6.4,82.6,104.8,31.8,63.5,1412.7,0,-44.45,38.9555,Fixed,Fixed,Fixed_Fixed,2.626,206.7716535,454.4942313,
80,STD,600,88.9,4339,1823,5.49,57,6.4,82.6,104.8,31.8,63.5,957.59,0,44.45,8.8855,Fixed,Fixed,Fixed_Fixed,6.615,520.8661417,261.1419184,
80,STD,600,88.9,591,682,5.49,57,6.4,82.6,104.8,31.8,63.5,38.2,0,-104.8,75.4534,Fixed,Fixed,Fixed_Fixed,0.284,22.36220472,95.20549707,
80,STD,600,88.9,788,4290,5.49,57,6.4,82.6,104.8,31.8,63.5,-1620,0,-44.45,18.0529,Fixed,Fixed,Fixed_Fixed,22.742,1790.708661,1824.065806,
80,STD,150,88.9,1192,988,5.49,36.25,1.5,69.9,95.25,22.4,63.5,23.9,0,-95.25,45.3548,Fixed,Fixed,Fixed_Fixed,0.687,54.09448819,138.4346681,
80,STD,150,88.9,755,1382,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-23.9,0,-95.25,51.6584,Fixed,Fixed,Fixed_Fixed,0.584,45.98425197,134.0351388,
80,STD,150,88.9,498,888,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-23.9,0,-95.25,92.5817,Fixed,Fixed,Fixed_Fixed,0.283,22.28346457,116.4062925,
80,STD,150,88.9,4545,1406,5.49,36.25,1.5,69.9,95.25,22.4,63.5,1338.5,0,-44.45,12.0877,Fixed,Fixed,Fixed_Fixed,11.545,909.0551181,620.0154057,
80,STD,150,88.9,3290,4591,5.49,36.25,1.5,69.9,95.25,22.4,63.5,-470.51,9.2802,40.659,5.7396,Fixed,Fixed,Fixed_Fixed,9.284,731.023622,236.7454435,
80,STD,300,88.9,4529,4886,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-116.28,35.102,16.904,3.4066,Fixed,Fixed,Fixed_Fixed,12.547,987.9527559,189.9004136,
80,STD,300,88.9,3281,4623,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-481.79,18.691,38.811,4.7228,Fixed,Fixed,Fixed_Fixed,11.091,873.3070866,232.7207621,
80,STD,300,88.9,1246,2545,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-427.29,0,-44.45,17.2206,Fixed,Fixed,Fixed_Fixed,1.948,153.3858268,149.0397461,
80,STD,300,88.9,4456,1119,5.49,71.25,1.5,79.2,107.95,26.9,63.5,1415.1,9.8911,-43.336,12.9315,Fixed,Fixed,Fixed_Fixed,12.145,956.2992126,697.768394,
80,STD,300,88.9,2098,2814,5.49,71.25,1.5,79.2,107.95,26.9,63.5,-221.16,0,44.45,10.0366,Fixed,Fixed,Fixed_Fixed,3.293,259.2913386,146.8396083,
80,STD,600,88.9,582,1576,5.49,95,6.4,82.6,104.8,31.8,63.5,-324.8,0,-44.45,41.3775,Fixed,Fixed,Fixed_Fixed,0.515,40.5511811,94.67522522,
80,STD,600,88.9,1198,2719,5.49,95,6.4,82.6,104.8,31.8,63.5,-489.06,0,-44.45,15.4889,Fixed,Fixed,Fixed_Fixed,1.984,156.2204724,136.5296932,
80,STD,600,88.9,3518,3222,5.49,95,6.4,82.6,104.8,31.8,63.5,133.22,9.8911,-43.336,5.4183,Fixed,Fixed,Fixed_Fixed,5.082,400.1574803,122.3383387,
80,STD,600,88.9,1085,4123,5.49,95,6.4,82.6,104.8,31.8,63.5,-1184.5,0,-44.45,13.1752,Fixed,Fixed,Fixed_Fixed,5.076,399.6850394,297.1280827,
80,STD,600,88.9,3532,1108,5.49,95,6.4,82.6,104.8,31.8,63.5,874.2,0,-44.45,14.3071,Fixed,Fixed,Fixed_Fixed,4.116,324.0944882,261.6325953,
80,80,150,88.9,1092,2412,7.62,0,1.5,69.9,95.25,22.4,63.5,-595.6,0,-44.45,37.305,Fixed,Fixed,Fixed_Fixed,3.192,251.3385827,529.0476596,
80,80,150,88.9,3510,1627,7.62,0,1.5,69.9,95.25,22.4,63.5,857.63,0,-44.45,18.012,Fixed,Fixed,Fixed_Fixed,8.75,688.976378,700.2205655,
80,80,150,88.9,3732,4560,7.62,0,1.5,69.9,95.25,22.4,63.5,-357.67,8.6193,37.764,6.8967,Fixed,Fixed,Fixed_Fixed,13.586,1069.76378,416.2917611,
80,80,150,88.9,4704,4437,7.62,0,1.5,69.9,95.25,22.4,63.5,69.9,0,44.45,5.7037,Fixed,Fixed,Fixed_Fixed,16.342,1286.771654,414.1205207,
80,80,150,88.9,3539,1761,7.62,0,1.5,69.9,95.25,22.4,63.5,819.27,0,-44.45,16.8319,Fixed,Fixed,Fixed_Fixed,8.327,655.6692913,622.7110574,
80,80,300,88.9,1965,1186,7.62,0,1.5,79.2,107.95,26.9,63.5,321.59,0,44.45,40.3812,Fixed,Fixed,Fixed_Fixed,2.163,170.3149606,388.061547,
80,80,300,88.9,4358,1681,7.62,0,1.5,79.2,107.95,26.9,63.5,1251.7,0,-44.45,13.0878,Fixed,Fixed,Fixed_Fixed,17.038,1341.574803,990.7181838,
80,80,300,88.9,2183,1046,7.62,0,1.5,79.2,107.95,26.9,63.5,486.09,0,-44.45,40.4958,Fixed,Fixed,Fixed_Fixed,2.892,227.7165354,520.323142,
80,80,300,88.9,1931,2248,7.62,0,1.5,79.2,107.95,26.9,63.5,-130.42,-4.9768,44.171,23.3915,Fixed,Fixed,Fixed_Fixed,3.156,248.503937,327.9894974,
80,80,300,88.9,3730,1627,7.62,0,1.5,79.2,107.95,26.9,63.5,956.22,0,44.45,16.1453,Fixed,Fixed,Fixed_Fixed,9.833,774.2519685,705.3375888,
80,80,600,88.9,964,1947,7.62,0,6.4,82.6,104.8,31.8,63.5,-399.68,0,-44.45,47.6019,Fixed,Fixed,Fixed_Fixed,1.661,130.7874016,351.2843408,
80,80,600,88.9,2998,1905,7.62,0,6.4,82.6,104.8,31.8,63.5,453.69,0,44.45,17.7387,Fixed,Fixed,Fixed_Fixed,4.942,389.1338583,389.4838018,
80,80,600,88.9,2295,3788,7.62,0,6.4,82.6,104.8,31.8,63.5,-662.5,0,-44.45,11.9927,Fixed,Fixed,Fixed_Fixed,7.398,582.519685,394.181436,
80,80,600,88.9,2444,1527,7.62,0,6.4,82.6,104.8,31.8,63.5,355.97,0,44.45,26.0749,Fixed,Fixed,Fixed_Fixed,3.229,254.2519685,374.0723148,
80,80,600,88.9,3425,4265,7.62,0,6.4,82.6,104.8,31.8,63.5,-351.14,8.6193,37.764,7.5515,Fixed,Fixed,Fixed_Fixed,10.848,854.1732283,363.9550701,
80,80,150,88.9,926,1221,7.62,29,1.5,69.9,95.25,22.4,63.5,-23.9,0,-95.25,55.6174,Fixed,Fixed,Fixed_Fixed,0.756,59.52755906,186.8088077,
80,80,150,88.9,2847,1221,7.62,29,1.5,69.9,95.25,22.4,63.5,644,0,44.45,22.7881,Fixed,Fixed,Fixed_Fixed,4.043,318.3464567,409.3329717,
80,80,150,88.9,1971,3618,7.62,29,1.5,69.9,95.25,22.4,63.5,-625.45,0,-44.45,12.1895,Fixed,Fixed,Fixed_Fixed,5.962,469.4488189,322.8811816,
80,80,150,88.9,3579,3607,7.62,29,1.5,69.9,95.25,22.4,63.5,-69.9,-43.596,-8.6718,7.3116,Fixed,Fixed,Fixed_Fixed,7.509,591.2598425,243.9267329,
80,80,150,88.9,2815,4516,7.62,29,1.5,69.9,95.25,22.4,63.5,-658.75,18.46,38.332,7.3294,Fixed,Fixed,Fixed_Fixed,10.102,795.4330709,328.958156,
80,80,300,88.9,1851,3591,7.62,57,1.5,79.2,107.95,26.9,63.5,-670.85,0,44.45,11.0465,Fixed,Fixed,Fixed_Fixed,4.461,351.2598425,218.9383247,
80,80,300,88.9,1036,1477,7.62,57,1.5,79.2,107.95,26.9,63.5,-79.2,0,-44.45,34.5277,Fixed,Fixed,Fixed_Fixed,1.004,79.05511811,154.0161393,
80,80,300,88.9,2102,2164,7.62,57,1.5,79.2,107.95,26.9,63.5,79.2,0,-44.45,14.4236,Fixed,Fixed,Fixed_Fixed,2.961,233.1496063,189.7478868,
80,80,300,88.9,1356,2617,7.62,57,1.5,79.2,107.95,26.9,63.5,-439.15,0,-44.45,18.3394,Fixed,Fixed,Fixed_Fixed,2.639,207.7952756,215.0252116,
